1763954595959	2025-11-24T03:23:15.959Z	[info] j5 IN q0 TASK-START 1 wait 3
1763954596452	2025-11-24T03:23:16.452Z	[info] j2 IN q0 TASK-STOP 1 wait 3
1763954596452	2025-11-24T03:23:16.452Z	[info] j2 IN q0 EXITS-SERVER s1
1763954596452	2025-11-24T03:23:16.452Z	[info] j2 IN q0 DEPART-VIA q1
1763954596454	2025-11-24T03:23:16.454Z	[info] j2 IN q1 ARRIVE-VIA q0
1763954596454	2025-11-24T03:23:16.454Z	[info] j6 IN q0 ENTERS-SERVER s1
1763954596454	2025-11-24T03:23:16.454Z	[info] j2 IN q1 ENTERS-SERVER s0
1763954596457	2025-11-24T03:23:16.457Z	[info] j8 IN q0 ARRIVE-VIA generator
1763954596958	2025-11-24T03:23:16.958Z	[info] j9 IN q0 ARRIVE-VIA generator
1763954597459	2025-11-24T03:23:17.459Z	[info] j10 IN q0 ARRIVE-VIA generator
1763954597960	2025-11-24T03:23:17.960Z	[info] j11 IN q0 ARRIVE-VIA generator
1763954598461	2025-11-24T03:23:18.461Z	[info] j12 IN q0 ARRIVE-VIA generator
1763954598461	2025-11-24T03:23:18.461Z	[error] j12 in q0 QUEUE-FULL: max size = 5
1763954598461	2025-11-24T03:23:18.461Z	[info] j4 IN q0 TASK-STOP 1 wait 3
1763954598461	2025-11-24T03:23:18.461Z	[info] j6 IN q0 TASK-START 1 wait 3
1763954598461	2025-11-24T03:23:18.461Z	[info] j4 IN q0 EXITS-SERVER s2
1763954598461	2025-11-24T03:23:18.461Z	[info] j4 IN q0 DEPART-VIA q1
1763954598462	2025-11-24T03:23:18.462Z	[info] j7 IN q0 ENTERS-SERVER s2
1763954598462	2025-11-24T03:23:18.462Z	[info] j4 IN q1 ARRIVE-VIA q0
1763954598462	2025-11-24T03:23:18.462Z	[info] j4 IN q1 ENTERS-SERVER s1
1763954598462	2025-11-24T03:23:18.462Z	[info] j7 IN q0 TASK-START 1 wait 3
1763954598463	2025-11-24T03:23:18.463Z	[info] j4 IN q1 TASK-START 2 wait 7
1763954598951	2025-11-24T03:23:18.951Z	[info] j3 IN q0 TASK-STOP 1 wait 3
1763954598951	2025-11-24T03:23:18.951Z	[info] j3 IN q0 EXITS-SERVER s0
1763954598951	2025-11-24T03:23:18.951Z	[info] j3 IN q0 DEPART-VIA q1
1763954598952	2025-11-24T03:23:18.952Z	[info] j3 IN q1 ARRIVE-VIA q0
1763954598952	2025-11-24T03:23:18.952Z	[info] j8 IN q0 ENTERS-SERVER s0
1763954598959	2025-11-24T03:23:18.959Z	[info] j5 IN q0 TASK-STOP 1 wait 3
1763954598959	2025-11-24T03:23:18.959Z	[info] j5 IN q0 EXITS-SERVER s3
1763954598959	2025-11-24T03:23:18.959Z	[info] j5 IN q0 DEPART-VIA q1
1763954598959	2025-11-24T03:23:18.959Z	[info] j5 IN q1 ARRIVE-VIA q0
1763954598959	2025-11-24T03:23:18.959Z	[info] j9 IN q0 ENTERS-SERVER s3
1763954598962	2025-11-24T03:23:18.962Z	[info] j13 IN q0 ARRIVE-VIA generator
1763954599463	2025-11-24T03:23:19.463Z	[info] j14 IN q0 ARRIVE-VIA generator
1763954599964	2025-11-24T03:23:19.964Z	[info] j15 IN q0 ARRIVE-VIA generator
1763954600465	2025-11-24T03:23:20.465Z	[info] j16 IN q0 ARRIVE-VIA generator
1763954600465	2025-11-24T03:23:20.465Z	[error] j16 in q0 QUEUE-FULL: max size = 5
1763954600966	2025-11-24T03:23:20.966Z	[info] j17 IN q0 ARRIVE-VIA generator
1763954600966	2025-11-24T03:23:20.966Z	[error] j17 in q0 QUEUE-FULL: max size = 5
1763954601461	2025-11-24T03:23:21.461Z	[info] j6 IN q0 TASK-STOP 1 wait 3
1763954601462	2025-11-24T03:23:21.462Z	[info] j8 IN q0 TASK-START 1 wait 3
1763954601462	2025-11-24T03:23:21.462Z	[info] j6 IN q0 EXITS-SERVER s1
1763954601462	2025-11-24T03:23:21.462Z	[info] j6 IN q0 DEPART-VIA q1
1763954601462	2025-11-24T03:23:21.462Z	[info] j7 IN q0 TASK-STOP 1 wait 3
1763954601462	2025-11-24T03:23:21.462Z	[info] j6 IN q1 ARRIVE-VIA q0
1763954601462	2025-11-24T03:23:21.462Z	[info] j7 IN q0 EXITS-SERVER s2
1763954601462	2025-11-24T03:23:21.462Z	[info] j7 IN q0 DEPART-VIA q1
1763954601462	2025-11-24T03:23:21.462Z	[info] j10 IN q0 ENTERS-SERVER s1
1763954601462	2025-11-24T03:23:21.462Z	[info] j7 IN q1 ARRIVE-VIA q0
1763954601463	2025-11-24T03:23:21.463Z	[info] j10 IN q0 TASK-START 1 wait 3
1763954601463	2025-11-24T03:23:21.463Z	[info] j11 IN q0 ENTERS-SERVER s2
1763954601463	2025-11-24T03:23:21.463Z	[info] j11 IN q0 TASK-START 1 wait 3
1763954601468	2025-11-24T03:23:21.468Z	[info] j18 IN q0 ARRIVE-VIA generator
1763954601969	2025-11-24T03:23:21.969Z	[info] j19 IN q0 ARRIVE-VIA generator
1763954602465	2025-11-24T03:23:22.465Z	[info] j0 IN q1 TASK-STOP 2 wait 7
1763954602465	2025-11-24T03:23:22.465Z	[info] j1 IN q1 TASK-START 2 wait 7
1763954602465	2025-11-24T03:23:22.465Z	[info] j0 IN q1 EXITS-SERVER s2
1763954602465	2025-11-24T03:23:22.465Z	[info] j0 IN q1 DEPART-VIA q0
1763954602471	2025-11-24T03:23:22.471Z	[info] j20 IN q0 ARRIVE-VIA generator
1763954602471	2025-11-24T03:23:22.471Z	[error] j20 in q0 QUEUE-FULL: max size = 5
1763954602473	2025-11-24T03:23:22.473Z	[info] j0 IN q0 ARRIVE-VIA q1
1763954602473	2025-11-24T03:23:22.473Z	[error] j0 in q0 QUEUE-FULL: max size = 5
1763954602473	2025-11-24T03:23:22.473Z	[info] j3 IN q1 ENTERS-SERVER s2
1763954602972	2025-11-24T03:23:22.972Z	[info] j21 IN q0 ARRIVE-VIA generator
1763954602972	2025-11-24T03:23:22.972Z	[error] j21 in q0 QUEUE-FULL: max size = 5
1763954603474	2025-11-24T03:23:23.474Z	[info] j22 IN q0 ARRIVE-VIA generator
1763954603474	2025-11-24T03:23:23.474Z	[error] j22 in q0 QUEUE-FULL: max size = 5
1763954603976	2025-11-24T03:23:23.976Z	[info] j23 IN q0 ARRIVE-VIA generator
1763954603976	2025-11-24T03:23:23.976Z	[error] j23 in q0 QUEUE-FULL: max size = 5
1763954604462	2025-11-24T03:23:24.462Z	[info] j8 IN q0 TASK-STOP 1 wait 3
1763954604462	2025-11-24T03:23:24.462Z	[info] j9 IN q0 TASK-START 1 wait 3
1763954604462	2025-11-24T03:23:24.462Z	[info] j8 IN q1 ARRIVE-VIA q0
1763954604462	2025-11-24T03:23:24.462Z	[info] j8 IN q0 EXITS-SERVER s0
1763954604462	2025-11-24T03:23:24.462Z	[info] j8 IN q0 DEPART-VIA q1
1763954604462	2025-11-24T03:23:24.462Z	[info] j13 IN q0 ENTERS-SERVER s0
1763954604462	2025-11-24T03:23:24.462Z	[info] j13 IN q0 TASK-START 1 wait 3
1763954604463	2025-11-24T03:23:24.463Z	[info] j10 IN q0 TASK-STOP 1 wait 3
1763954604463	2025-11-24T03:23:24.463Z	[info] j10 IN q0 EXITS-SERVER s1
1763954604463	2025-11-24T03:23:24.463Z	[info] j10 IN q0 DEPART-VIA q1
1763954604463	2025-11-24T03:23:24.463Z	[info] j10 IN q1 ARRIVE-VIA q0
1763954604463	2025-11-24T03:23:24.463Z	[info] j11 IN q0 TASK-STOP 1 wait 3
1763954604463	2025-11-24T03:23:24.463Z	[info] j14 IN q0 ENTERS-SERVER s1
1763954604463	2025-11-24T03:23:24.463Z	[info] j11 IN q0 EXITS-SERVER s2
1763954604463	2025-11-24T03:23:24.463Z	[info] j11 IN q0 DEPART-VIA q1
1763954604463	2025-11-24T03:23:24.463Z	[info] j14 IN q0 TASK-START 1 wait 3
1763954604463	2025-11-24T03:23:24.463Z	[info] j11 IN q1 ARRIVE-VIA q0
1763954604463	2025-11-24T03:23:24.463Z	[info] j15 IN q0 ENTERS-SERVER s2
1763954604463	2025-11-24T03:23:24.463Z	[info] j15 IN q0 TASK-START 1 wait 3
1763954604477	2025-11-24T03:23:24.477Z	[info] j24 IN q0 ARRIVE-VIA generator
1763954604978	2025-11-24T03:23:24.978Z	[info] j25 IN q0 ARRIVE-VIA generator
1763954605463	2025-11-24T03:23:25.463Z	[info] j4 IN q1 TASK-STOP 2 wait 7
1763954605463	2025-11-24T03:23:25.463Z	[info] j4 IN q1 EXITS-SERVER s1
1763954605463	2025-11-24T03:23:25.463Z	[info] j4 IN q1 DEPART-VIA q0
1763954605469	2025-11-24T03:23:25.469Z	[info] j4 IN q0 ARRIVE-VIA q1
1763954605469	2025-11-24T03:23:25.469Z	[info] j5 IN q1 ENTERS-SERVER s1
1763954605479	2025-11-24T03:23:25.479Z	[info] j26 IN q0 ARRIVE-VIA generator
1763954605479	2025-11-24T03:23:25.479Z	[error] j26 in q0 QUEUE-FULL: max size = 5
1763954605980	2025-11-24T03:23:25.980Z	[info] j27 IN q0 ARRIVE-VIA generator
1763954605980	2025-11-24T03:23:25.980Z	[error] j27 in q0 QUEUE-FULL: max size = 5
1763954606481	2025-11-24T03:23:26.481Z	[info] j28 IN q0 ARRIVE-VIA generator
1763954606481	2025-11-24T03:23:26.481Z	[error] j28 in q0 QUEUE-FULL: max size = 5
1763954606983	2025-11-24T03:23:26.983Z	[info] j29 IN q0 ARRIVE-VIA generator
1763954606983	2025-11-24T03:23:26.983Z	[error] j29 in q0 QUEUE-FULL: max size = 5
1763954607462	2025-11-24T03:23:27.462Z	[info] j9 IN q0 TASK-STOP 1 wait 3
1763954607462	2025-11-24T03:23:27.462Z	[info] j9 IN q0 EXITS-SERVER s3
1763954607462	2025-11-24T03:23:27.462Z	[info] j9 IN q0 DEPART-VIA q1
1763954607462	2025-11-24T03:23:27.462Z	[info] j9 IN q1 ARRIVE-VIA q0
1763954607462	2025-11-24T03:23:27.462Z	[info] j18 IN q0 ENTERS-SERVER s3
1763954607462	2025-11-24T03:23:27.462Z	[info] j13 IN q0 TASK-STOP 1 wait 3
1763954607462	2025-11-24T03:23:27.462Z	[info] j13 IN q0 EXITS-SERVER s0
1763954607462	2025-11-24T03:23:27.462Z	[info] j13 IN q0 DEPART-VIA q1
1763954607463	2025-11-24T03:23:27.463Z	[info] j18 IN q0 TASK-START 1 wait 3
1763954607463	2025-11-24T03:23:27.463Z	[info] j13 IN q1 ARRIVE-VIA q0
1763954607463	2025-11-24T03:23:27.463Z	[info] j19 IN q0 ENTERS-SERVER s0
1763954607463	2025-11-24T03:23:27.463Z	[info] j14 IN q0 TASK-STOP 1 wait 3
1763954607463	2025-11-24T03:23:27.463Z	[info] j14 IN q1 ARRIVE-VIA q0
1763954607463	2025-11-24T03:23:27.463Z	[info] j14 IN q0 EXITS-SERVER s1
1763954607463	2025-11-24T03:23:27.463Z	[info] j14 IN q0 DEPART-VIA q1
1763954607463	2025-11-24T03:23:27.463Z	[info] j24 IN q0 ENTERS-SERVER s1
1763954607463	2025-11-24T03:23:27.463Z	[info] j15 IN q0 TASK-STOP 1 wait 3
1763954607463	2025-11-24T03:23:27.463Z	[info] j19 IN q0 TASK-START 1 wait 3
1763954607463	2025-11-24T03:23:27.463Z	[info] j15 IN q0 EXITS-SERVER s2
1763954607463	2025-11-24T03:23:27.463Z	[info] j15 IN q0 DEPART-VIA q1
1763954607464	2025-11-24T03:23:27.464Z	[info] j15 IN q1 ARRIVE-VIA q0
1763954607464	2025-11-24T03:23:27.464Z	[info] j25 IN q0 ENTERS-SERVER s2
1763954607464	2025-11-24T03:23:27.464Z	[info] j25 IN q0 TASK-START 1 wait 3
1763954607484	2025-11-24T03:23:27.484Z	[info] j30 IN q0 ARRIVE-VIA generator
1763954607985	2025-11-24T03:23:27.985Z	[info] j31 IN q0 ARRIVE-VIA generator
1763954608486	2025-11-24T03:23:28.486Z	[info] j32 IN q0 ARRIVE-VIA generator
1763954608988	2025-11-24T03:23:28.988Z	[info] j33 IN q0 ARRIVE-VIA generator
1763954609465	2025-11-24T03:23:29.465Z	[info] j1 IN q1 TASK-STOP 2 wait 7
1763954609465	2025-11-24T03:23:29.465Z	[info] j2 IN q1 TASK-START 2 wait 7
1763954609465	2025-11-24T03:23:29.465Z	[info] j1 IN q1 EXITS-SERVER s3
1763954609465	2025-11-24T03:23:29.465Z	[info] j1 IN q1 DEPART-VIA q0
1763954609467	2025-11-24T03:23:29.467Z	[info] j1 IN q0 ARRIVE-VIA q1
1763954609467	2025-11-24T03:23:29.467Z	[error] j1 in q0 QUEUE-FULL: max size = 5
1763954609467	2025-11-24T03:23:29.467Z	[info] j6 IN q1 ENTERS-SERVER s3
1763954609467	2025-11-24T03:23:29.467Z	[info] j6 IN q1 TASK-START 2 wait 7
1763954609489	2025-11-24T03:23:29.489Z	[info] j34 IN q0 ARRIVE-VIA generator
1763954609489	2025-11-24T03:23:29.489Z	[error] j34 in q0 QUEUE-FULL: max size = 5
1763954609991	2025-11-24T03:23:29.991Z	[info] j35 IN q0 ARRIVE-VIA generator
1763954609991	2025-11-24T03:23:29.991Z	[error] j35 in q0 QUEUE-FULL: max size = 5
1763954610463	2025-11-24T03:23:30.463Z	[info] j18 IN q0 TASK-STOP 1 wait 3
1763954610463	2025-11-24T03:23:30.463Z	[info] j24 IN q0 TASK-START 1 wait 3
1763954610463	2025-11-24T03:23:30.463Z	[info] j18 IN q0 EXITS-SERVER s3
1763954610463	2025-11-24T03:23:30.463Z	[info] j18 IN q0 DEPART-VIA q1
1763954610464	2025-11-24T03:23:30.464Z	[info] j18 IN q1 ARRIVE-VIA q0
1763954610464	2025-11-24T03:23:30.464Z	[info] j19 IN q0 TASK-STOP 1 wait 3
1763954610464	2025-11-24T03:23:30.464Z	[info] j4 IN q0 ENTERS-SERVER s3
1763954610464	2025-11-24T03:23:30.464Z	[info] j19 IN q0 EXITS-SERVER s0
1763954610464	2025-11-24T03:23:30.464Z	[info] j19 IN q0 DEPART-VIA q1
1763954610464	2025-11-24T03:23:30.464Z	[info] j4 IN q0 TASK-START 3 wait 5
1763954610464	2025-11-24T03:23:30.464Z	[info] j25 IN q0 TASK-STOP 1 wait 3
1763954610464	2025-11-24T03:23:30.464Z	[info] j19 IN q1 ARRIVE-VIA q0
1763954610464	2025-11-24T03:23:30.464Z	[info] j25 IN q0 EXITS-SERVER s2
1763954610464	2025-11-24T03:23:30.464Z	[info] j25 IN q0 DEPART-VIA q1
1763954610464	2025-11-24T03:23:30.464Z	[info] j25 IN q1 ARRIVE-VIA q0
1763954610464	2025-11-24T03:23:30.464Z	[info] j30 IN q0 ENTERS-SERVER s0
1763954610464	2025-11-24T03:23:30.464Z	[error] j25 in q1 QUEUE-FULL: max size = 10
1763954610464	2025-11-24T03:23:30.464Z	[info] j31 IN q0 ENTERS-SERVER s2
1763954610492	2025-11-24T03:23:30.492Z	[info] j36 IN q0 ARRIVE-VIA generator
1763954610994	2025-11-24T03:23:30.994Z	[info] j37 IN q0 ARRIVE-VIA generator
1763954611495	2025-11-24T03:23:31.495Z	[info] j38 IN q0 ARRIVE-VIA generator
1763954611996	2025-11-24T03:23:31.996Z	[info] j39 IN q0 ARRIVE-VIA generator
1763954611996	2025-11-24T03:23:31.996Z	[error] j39 in q0 QUEUE-FULL: max size = 5
1763954612498	2025-11-24T03:23:32.498Z	[info] j40 IN q0 ARRIVE-VIA generator
1763954612498	2025-11-24T03:23:32.498Z	[error] j40 in q0 QUEUE-FULL: max size = 5
1763954612999	2025-11-24T03:23:32.999Z	[info] j41 IN q0 ARRIVE-VIA generator
1763954612999	2025-11-24T03:23:32.999Z	[error] j41 in q0 QUEUE-FULL: max size = 5
1763954613463	2025-11-24T03:23:33.463Z	[info] j24 IN q0 TASK-STOP 1 wait 3
1763954613463	2025-11-24T03:23:33.463Z	[info] j31 IN q0 TASK-START 1 wait 3
1763954613463	2025-11-24T03:23:33.463Z	[info] j24 IN q0 EXITS-SERVER s1
1763954613463	2025-11-24T03:23:33.463Z	[info] j24 IN q0 DEPART-VIA q1
1763954613463	2025-11-24T03:23:33.463Z	[info] j24 IN q1 ARRIVE-VIA q0
1763954613463	2025-11-24T03:23:33.463Z	[error] j24 in q1 QUEUE-FULL: max size = 10
1763954613463	2025-11-24T03:23:33.463Z	[info] j32 IN q0 ENTERS-SERVER s1
1763954613463	2025-11-24T03:23:33.463Z	[info] j32 IN q0 TASK-START 1 wait 3
1763954613500	2025-11-24T03:23:33.500Z	[info] j42 IN q0 ARRIVE-VIA generator
1763954614001	2025-11-24T03:23:34.001Z	[info] j43 IN q0 ARRIVE-VIA generator
1763954614001	2025-11-24T03:23:34.001Z	[error] j43 in q0 QUEUE-FULL: max size = 5
1763954614502	2025-11-24T03:23:34.502Z	[info] j44 IN q0 ARRIVE-VIA generator
1763954614502	2025-11-24T03:23:34.502Z	[error] j44 in q0 QUEUE-FULL: max size = 5
1763954615003	2025-11-24T03:23:35.003Z	[info] j45 IN q0 ARRIVE-VIA generator
1763954615003	2025-11-24T03:23:35.003Z	[error] j45 in q0 QUEUE-FULL: max size = 5
1763954615464	2025-11-24T03:23:35.464Z	[info] j4 IN q0 TASK-STOP 3 wait 5
1763954615464	2025-11-24T03:23:35.464Z	[info] j30 IN q0 TASK-START 1 wait 3
1763954615464	2025-11-24T03:23:35.464Z	[info] j4 IN q0 EXITS-SERVER s3
1763954615464	2025-11-24T03:23:35.464Z	[info] j4 IN q0 COMPLETED
1763954615464	2025-11-24T03:23:35.464Z	[info] j33 IN q0 ENTERS-SERVER s3
1763954615464	2025-11-24T03:23:35.464Z	[info] j33 IN q0 TASK-START 1 wait 3
1763954615505	2025-11-24T03:23:35.505Z	[info] j46 IN q0 ARRIVE-VIA generator
1763954616006	2025-11-24T03:23:36.006Z	[info] j47 IN q0 ARRIVE-VIA generator
1763954616006	2025-11-24T03:23:36.006Z	[error] j47 in q0 QUEUE-FULL: max size = 5
1763954616463	2025-11-24T03:23:36.463Z	[info] j31 IN q0 TASK-STOP 1 wait 3
1763954616463	2025-11-24T03:23:36.463Z	[info] j31 IN q0 EXITS-SERVER s2
1763954616463	2025-11-24T03:23:36.463Z	[info] j31 IN q0 DEPART-VIA q1
1763954616464	2025-11-24T03:23:36.464Z	[info] j32 IN q0 TASK-STOP 1 wait 3
1763954616464	2025-11-24T03:23:36.464Z	[info] j31 IN q1 ARRIVE-VIA q0
1763954616464	2025-11-24T03:23:36.464Z	[error] j31 in q1 QUEUE-FULL: max size = 10
1763954616464	2025-11-24T03:23:36.464Z	[info] j36 IN q0 ENTERS-SERVER s2
1763954616464	2025-11-24T03:23:36.464Z	[info] j32 IN q0 EXITS-SERVER s1
1763954616464	2025-11-24T03:23:36.464Z	[info] j32 IN q0 DEPART-VIA q1
1763954616464	2025-11-24T03:23:36.464Z	[info] j32 IN q1 ARRIVE-VIA q0
1763954616464	2025-11-24T03:23:36.464Z	[error] j32 in q1 QUEUE-FULL: max size = 10
1763954616464	2025-11-24T03:23:36.464Z	[info] j37 IN q0 ENTERS-SERVER s1
1763954616465	2025-11-24T03:23:36.465Z	[info] j2 IN q1 TASK-STOP 2 wait 7
1763954616465	2025-11-24T03:23:36.465Z	[info] j3 IN q1 TASK-START 2 wait 7
1763954616465	2025-11-24T03:23:36.465Z	[info] j2 IN q1 EXITS-SERVER s0
1763954616465	2025-11-24T03:23:36.465Z	[info] j2 IN q1 DEPART-VIA q0
1763954616466	2025-11-24T03:23:36.466Z	[info] j2 IN q0 ARRIVE-VIA q1
1763954616466	2025-11-24T03:23:36.466Z	[info] j7 IN q1 ENTERS-SERVER s0
1763954616466	2025-11-24T03:23:36.466Z	[info] j7 IN q1 TASK-START 2 wait 7
1763954616467	2025-11-24T03:23:36.467Z	[info] j6 IN q1 TASK-STOP 2 wait 7
1763954616467	2025-11-24T03:23:36.467Z	[info] j6 IN q1 EXITS-SERVER s3
1763954616467	2025-11-24T03:23:36.467Z	[info] j6 IN q1 DEPART-VIA q0
1763954616467	2025-11-24T03:23:36.467Z	[info] j6 IN q0 ARRIVE-VIA q1
1763954616468	2025-11-24T03:23:36.468Z	[info] j8 IN q1 ENTERS-SERVER s3
1763954616468	2025-11-24T03:23:36.468Z	[info] j8 IN q1 TASK-START 2 wait 7
1763954616507	2025-11-24T03:23:36.507Z	[info] j48 IN q0 ARRIVE-VIA generator
1763954616507	2025-11-24T03:23:36.507Z	[error] j48 in q0 QUEUE-FULL: max size = 5
1763954617008	2025-11-24T03:23:37.008Z	[info] j49 IN q0 ARRIVE-VIA generator
1763954617008	2025-11-24T03:23:37.008Z	[error] j49 in q0 QUEUE-FULL: max size = 5
1763954617509	2025-11-24T03:23:37.509Z	[info] j50 IN q0 ARRIVE-VIA generator
1763954617510	2025-11-24T03:23:37.510Z	[error] j50 in q0 QUEUE-FULL: max size = 5
1763954618464	2025-11-24T03:23:38.464Z	[info] j30 IN q0 TASK-STOP 1 wait 3
1763954618464	2025-11-24T03:23:38.464Z	[info] j36 IN q0 TASK-START 1 wait 3
1763954618464	2025-11-24T03:23:38.464Z	[info] j33 IN q0 TASK-STOP 1 wait 3
1763954618464	2025-11-24T03:23:38.464Z	[info] j37 IN q0 TASK-START 1 wait 3
1763954618464	2025-11-24T03:23:38.464Z	[info] j30 IN q0 EXITS-SERVER s0
1763954618464	2025-11-24T03:23:38.464Z	[info] j30 IN q0 DEPART-VIA q1
1763954618465	2025-11-24T03:23:38.465Z	[info] j30 IN q1 ARRIVE-VIA q0
1763954618465	2025-11-24T03:23:38.465Z	[info] j33 IN q0 EXITS-SERVER s3
1763954618465	2025-11-24T03:23:38.465Z	[info] j33 IN q0 DEPART-VIA q1
1763954618465	2025-11-24T03:23:38.465Z	[info] j38 IN q0 ENTERS-SERVER s0
1763954618465	2025-11-24T03:23:38.465Z	[info] j33 IN q1 ARRIVE-VIA q0
1763954618465	2025-11-24T03:23:38.465Z	[info] j38 IN q0 TASK-START 1 wait 3
1763954618465	2025-11-24T03:23:38.465Z	[info] j42 IN q0 ENTERS-SERVER s3
1763954621464	2025-11-24T03:23:41.464Z	[info] j36 IN q0 TASK-STOP 1 wait 3
1763954621465	2025-11-24T03:23:41.465Z	[info] j37 IN q0 EXITS-SERVER s1
1763954621465	2025-11-24T03:23:41.465Z	[info] j36 IN q0 EXITS-SERVER s2
1763954621465	2025-11-24T03:23:41.465Z	[info] j36 IN q0 DEPART-VIA q1
1763954621465	2025-11-24T03:23:41.465Z	[info] j37 IN q0 DEPART-VIA q1
1763954621465	2025-11-24T03:23:41.465Z	[info] j37 IN q0 TASK-STOP 1 wait 3
1763954621465	2025-11-24T03:23:41.465Z	[info] j37 IN q1 ARRIVE-VIA q0
1763954621465	2025-11-24T03:23:41.465Z	[error] j37 in q1 QUEUE-FULL: max size = 10
1763954621465	2025-11-24T03:23:41.465Z	[info] j36 IN q1 ARRIVE-VIA q0
1763954621465	2025-11-24T03:23:41.465Z	[error] j36 in q1 QUEUE-FULL: max size = 10
1763954621465	2025-11-24T03:23:41.465Z	[info] j38 IN q0 TASK-STOP 1 wait 3
1763954621465	2025-11-24T03:23:41.465Z	[info] j42 IN q0 TASK-START 1 wait 3
1763954621465	2025-11-24T03:23:41.465Z	[info] j38 IN q0 EXITS-SERVER s0
1763954621465	2025-11-24T03:23:41.465Z	[info] j38 IN q0 DEPART-VIA q1
1763954621465	2025-11-24T03:23:41.465Z	[info] j46 IN q0 ENTERS-SERVER s2
1763954621465	2025-11-24T03:23:41.465Z	[info] j2 IN q0 ENTERS-SERVER s1
1763954621465	2025-11-24T03:23:41.465Z	[info] j38 IN q1 ARRIVE-VIA q0
1763954621465	2025-11-24T03:23:41.465Z	[error] j38 in q1 QUEUE-FULL: max size = 10
1763954621465	2025-11-24T03:23:41.465Z	[info] j6 IN q0 ENTERS-SERVER s0
1763954621465	2025-11-24T03:23:41.465Z	[info] j2 IN q0 TASK-START 3 wait 5
1763954621465	2025-11-24T03:23:41.465Z	[info] j46 IN q0 TASK-START 1 wait 3
